id,range_names,Clipper Invocations,Post-Clip Primitives,CS Invocations,DS Invocations,GS Invocations,Post-GS Primitives,HS Invocations,Primitive Count,Vertex Count,VS Invocations,Pixels Rendered,PS Invocations,GPU Frequency,CS EM Pipe Active,CS FPU Pipe Active,CS Send Pipeline Active,CS Threads Dispatched,DS EM Pipe Active,DS FPU Pipe Active,DS Send Pipe Active,GPU Duration,Early Depth Test Fails,EM Pipe Active,EU Active,EU FPU And EM Pipes Active,EU Send Pipe Active,EU Stall,EU Thread Occupancy,EU FPU Pipe Active,GPU Core Clocks,GS EM Pipe Active,GS FPU Pipe Active,GS Send Pipe Active,GTI Read Throughput,GTI Write Throughput,SQ00 is full,SQ01 is full,SQ10 is full,SQ11 is full,Early Hi-Depth Test Fails,HS EM Pipe Active,HS FPU Pipe Active,HS Send Pipe Active,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice0 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice1 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice2 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice3 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice4 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice5 Thread Dispatcher,Slice0 Pipe0 Post-EarlyZ Pixel Data Ready,Slice0 Pipe0 Pixel Values Ready,Slice0 Pipe1 Pixel Values Ready,Slice0 Pipe2 Pixel Values Ready,Polygon Data Ready,PS EM Pipe Active,PS FPU Pipe Active,PS Send Pipeline Active,Slice0 Pipe0 PS Output Available,Slice0 Pipe1 PS Output Available,Slice0 Pipe2 PS Output Available,PS Thread Ready For Dispatch on Slice0 Dualsubslice0 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice1 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice2 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice3 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice4 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice5 Thread Dispatcher,Rasterized Pixels,Slice0 Rasterizer Input Available,Slice0 Rasterizer Output Ready,Slice0 DualSubslice0 Input Available,Slice0 DualSubslice0 Sampler Output Ready,Slice0 DualSubslice1 Input Available,Slice0 DualSubslice1 Sampler Output Ready,Slice0 DualSubslice2 Input Available,Slice0 DualSubslice2 Sampler Output Ready,Slice0 DualSubslice3 Input Available,Slice0 DualSubslice3 Sampler Output Ready,Slice0 DualSubslice4 Input Available,Slice0 DualSubslice4 Sampler Output Ready,Slice0 DualSubslice5 Input Available,Slice0 DualSubslice5 Sampler Output Ready,Samplers Bottleneck,Sampler Texels,Samplers Busy,Samples Blended,Samples Killed in PS,Samples Written,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 3,VS EM Pipe Active,VS FPU Pipe Active,VS Send Pipe Active
192,DrawIndexed,113,84,0,0,0,0,0,113,339,127,10,36,1298,0,0,0,0,0,0,0,7,8,0.0446821,1.23205,0.0123735,0.193292,7.26946,0.694444,1.02494,9192,0,0,0,10496,832,0,0,0,0,8,0,0,0,0.128219,0.128219,0.0641094,0.0641094,0.0641094,0.0641094,0.3197,0.0330724,0.0661449,0,0.67463,0.0418226,0.794721,0.0822275,0.0440966,0.077169,0.0110241,0.476402,0.321294,0.797696,0.642588,0,0,52,2.34814,0.308676,0.121453,0.0837521,0.242906,0.167504,0.364359,0.240787,0.364359,0.240787,0,0,0,0,0,396,27.9591,0,0,36,0.438081,0,0.0641094,0.0641094,0.309862,0.58767,0,0.0320547,0.0320547,0.52356,0.853298,0.317252,0,0.0656383,0.470408,0.853298,0,0.317252,0.470408,0.0656383,0.0656383,0,0,0.0656383,0,0.0664746,0,0,0.0664746,0,0.00425315,0.241962,0.106984
193,DrawIndexed,104,104,0,0,0,0,0,104,312,141,0,0,1297,0,0,0,0,0,0,0,2,0,0.0143037,1.24042,0.00715185,0.404531,1.94406,0.544668,0.829614,2872,0,0,0,10944,320,0,0,0,0,48,0,0,0,0.421941,0.421941,0.421941,0.21097,0.21097,0.21097,0.447761,0,0,0,0.433213,0,0,0,0.0373134,0.0373134,0.0373134,0,0,0,0,0,0,48,10.3731,0.485075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421941,0.21097,0,0.21097,0,0.421941,0.21097,0,0.21097,0,0.387973,0,0.0969932,0.193986,0.0969932,0.193986,0,0,0,0.193986,0.193986,0,0,0,0.193986,0.207182,0,0,0,0.207182,0.0144776,0.868992,0.418371
194,DrawIndexed,104,104,0,0,0,0,0,104,312,139,0,0,1300,0,0,0,0,0,0,0,2,0,0.0142401,1.23741,0.00712007,0.39823,2.09925,0.431697,0.825928,2879,0,0,0,10880,320,0,0,0,0,356,0,0,0,0.408719,0.408719,0.408719,0.20436,0.20436,0.20436,1.77886,0,0,0,10.6102,0,0,0,0.0348797,0.0348797,0.0348797,0,0,0,0,0,0,356,12.6264,2.12766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408719,0,0.20436,0,0.20436,0.408719,0,0.20436,0,0.20436,0.412229,0.103057,0,0.206115,0.103057,0.206115,0,0,0.206115,0,0.206115,0,0,0.206115,0,0.21322,0,0,0.21322,0,0.0145484,0.855457,0.378278
195,DrawIndexed,104,104,0,0,0,0,0,104,312,139,4,12,1298,0,0,0,0,0,0,0,7,40,0.0149522,0.63546,0.00589024,0.145818,3.20049,0.458803,0.460345,8983,0,0,0,11008,384,0,0,0,0,352,0,0,0,0.131349,0.164186,0.0985114,0.0656743,0.0656743,0.0656743,0.571366,0.0219756,0,0,3.417,0.0104942,0.189216,0.0301139,0.0329634,0.0109878,0.0109878,0.308642,0.308642,0,0,0,0,404,4.03252,0.868037,0.124987,0.096,0.249974,0.192,0,0,0,0,0,0,0,0,0,144,34.3649,0,0,12,0.448774,0.0656743,0,0.0656743,0.317426,0.481611,0.0656743,0,0.3831,0.0328371,0.132611,0,0.0331528,0.0663057,0.0331528,0.0663057,0,0,0,0.0663057,0.0663057,0,0,0,0.0663057,0.063857,0,0,0,0.063857,0.00456271,0.25171,0.123694
196,DrawIndexed,104,104,0,0,0,0,0,104,312,141,0,0,1300,0,0,0,0,0,0,0,2,0,0.0144726,1.2624,0.00723631,0.398089,1.98293,0.389794,0.839412,2822,0,0,0,11200,320,0,0,0,0,32,0,0,0,0.423729,0.423729,0.423729,0.211864,0.211864,0.211864,0.422089,0,0,0,0.439399,0,0,0,0.0351741,0.0351741,0.0351741,0,0,0,0,0,0,32,9.88393,0.422089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423729,0,0.211864,0.211864,0,0.423729,0,0.211864,0,0.211864,0.422386,0.105597,0,0.211193,0.105597,0.211193,0,0,0.211193,0,0.211193,0,0,0.211193,0,0.211864,0,0,0.211864,0,0.0128008,0.855155,0.351782
197,DrawIndexed,260,179,0,0,0,0,0,260,780,285,34,80,1300,0,0,0,0,0,0,0,7,40,0.0478676,1.49306,0.0109241,0.290611,7.60156,1.44279,1.13929,10380,0,0,0,21824,768,0,0,0,0,8,0,0,0,0.180868,0.180868,0.180868,0.180868,0.211013,0.180868,0.220529,0.0200481,0.110265,0,0.138299,0.0427534,0.727971,0.0695006,0.0300722,0.120289,0.0100241,0.427563,0,0.656259,0.656259,0,0,128,2.97715,0.190457,0,0,0.344795,0.248276,0.756633,0.643678,1.03438,0.57931,0,0,0,0,0,960,0,0,0,80,0.180868,0.0602894,0,0.0602894,0.0602894,0.612942,0.0602894,0,0.492363,0.0602894,0.838407,0.429185,0.0598862,0.658748,0.0598862,0.848388,0.0598862,0.28945,0.0598862,0.658748,0.239545,0.0299431,0.0598862,0.0598862,0.0898293,0.14915,0,0.0596599,0.02983,0.0596599,0.00842432,0.478169,0.209518
198,DrawIndexed,104,98,0,0,0,0,0,104,312,141,125,296,1298,0,0,0,0,0,0,0,7,0,0.172727,3.62339,0.0285103,0.349854,20.6011,3.49737,3.1405,10047,0,0,0,11328,320,0,0,0,0,0,0,0,0,0.120132,0.120132,0.120132,0.0600661,0.0600661,0.0600661,0.627365,0.348536,0,0.248954,2.87016,0.16923,2.8205,0.248819,0.358494,0.00995818,0.258913,1.80995,2.16189,0,0,1.7999,1.77979,296,3.07708,0.507867,1.89905,1.69073,2.32884,1.43427,0,0,0,0,1.49925,1.16831,1.90905,1.53875,0,3552,40.0617,0,0,296,2.2725,0.720793,0.370407,1.15127,0.780859,1.92211,0.720793,0.640705,0.600661,0.780859,0.119486,0,0.0298716,0.0298716,0.0597431,0.0597431,0,0,0.0597431,0,1.82216,0.428159,0.716917,0.487902,1.15503,1.84012,0.723982,0.432378,1.16642,0.49271,0.00460775,0.234856,0.113362
199,DrawIndexed,260,241,0,0,0,0,0,260,780,285,516,1180,1298,0,0,0,0,0,0,0,7,164,0.553928,11.7043,0.151829,1.15666,45.072,12.4105,9.98301,10188,0,0,0,27968,2112,0,0,0,0,208,0,0,0,0.169972,0.169972,0.169972,0.169972,0.1983,0.169972,2.54709,0.575778,0.331804,1.28818,4.88596,0.536758,10.0889,0.86405,0.585537,0.341563,1.29794,4.87013,3.65014,1.92837,2.76466,7.14286,7.7135,1552,6.63609,2.32263,2.98803,2.48871,5.70891,4.10301,1.49401,2.50793,3.55199,1.11463,9.02345,6.70702,9.01355,6.81272,0,14160,44.307,0,0,1180,3.56941,0.604344,1.35977,1.14259,1.28423,4.10765,1.01039,1.5203,1.47309,1.35033,2.79437,0.75159,0.722683,1.03103,1.32974,2.06205,0.472153,0.693775,0.337252,0.75159,7.67007,2.58239,3.52669,2.48603,2.41858,7.89059,3.60094,2.60724,2.43998,2.53837,0.00859751,0.487723,0.222376
200,DrawIndexed,260,260,0,0,0,0,0,260,780,285,0,0,1299,0,0,0,0,0,0,0,2,0,0.0270037,2.20912,0.0135018,0.730519,3.5282,0.843124,1.56621,3064,0,0,0,20928,320,0,0,0,0,280,0,0,0,0.609963,0.609963,0.609963,0.609963,0.609963,0.711623,1.49068,0,0,0,8.72932,0.0117206,0.00854409,0,0.0310559,0.0310559,0.0310559,0,0,0,0,0,0,280,10,1.80124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609963,0.203321,0,0.203321,0.203321,0.609963,0.203321,0,0.203321,0.203321,0.610169,0.20339,0,0.20339,0.20339,0.610169,0,0.20339,0.20339,0.20339,0.711864,0.20339,0.101695,0.20339,0.20339,0.653358,0.108893,0.217786,0.217786,0.108893,0.0175809,1.56072,0.72
201,DrawIndexed,104,104,0,0,0,0,0,104,312,139,0,0,1300,0,0,0,0,0,0,0,2,0,0.0150476,1.2192,0.00752378,0.393908,1.91792,0.419641,0.872758,2922,0,0,0,10880,576,0,0,0,0,396,0,0,0,0.578035,0.385356,0.192678,0.192678,0.192678,0.192678,2.23048,0,0,0,11.8467,0,0,0,0.0337952,0.0337952,0.0337952,0,0,0,0,0,0,396,15.7824,2.94018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578035,0,0.192678,0.192678,0.192678,0.385356,0,0.0963391,0.192678,0.0963391,0.418848,0,0.104712,0.104712,0.209424,0.209424,0,0,0,0.209424,0.209424,0,0,0,0.209424,0.209059,0,0,0.209059,0,0.0150258,0.846172,0.394046
202,DrawIndexed,104,104,0,0,0,0,0,104,312,139,0,0,1298,0,0,0,0,0,0,0,2,0,0.0125276,1.23185,0.00626378,0.414976,1.93926,0.378713,0.726599,2892,0,0,0,10880,768,0,0,0,0,8,0,0,0,0.409417,0.511771,0.307062,0.204708,0.204708,0.204708,0.2002,0,0,0,0.219941,0,0,0,0.0333667,0.0333667,0.0333667,0,0,0,0,0,0,8,0.3003,0.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409417,0.204708,0,0.204708,0,0.511771,0.204708,0,0.204708,0.102354,0.426894,0.106724,0,0.106724,0.213447,0.213447,0,0,0.213447,0,0.213447,0,0,0.213447,0,0.203528,0,0,0,0.203528,0.0147545,0.89143,0.384747
203,DrawIndexed,104,104,0,0,0,0,0,104,312,141,0,0,1299,0,0,0,0,0,0,0,2,0,0.0135855,1.19507,0.00679274,0.400641,1.88625,0.373796,0.787958,2981,0,0,0,11008,512,0,0,0,0,356,0,0,0,0.406366,0.406366,0.406366,0.203183,0.203183,0.203183,1.61725,0,0,0,10.6644,0,0,0,0.0336927,0.0336927,0.0336927,0,0,0,0,0,0,356,11.4892,1.81941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406366,0,0.203183,0,0.203183,0.406366,0,0.203183,0.203183,0,0.407332,0,0.101833,0.101833,0.203666,0.203666,0,0,0,0.203666,0.203666,0,0,0,0.203666,0.2002,0,0,0.2002,0,0.0134235,0.860636,0.379043
204,DrawIndexed,104,104,0,0,0,0,0,104,312,139,0,0,1301,0,0,0,0,0,0,0,2,8,0.012353,1.08613,0.0061765,0.344353,1.69715,0.373839,0.716474,3280,0,0,0,10816,384,0,0,0,0,8,0,0,0,0.413365,0.413365,0.413365,0.206683,0.206683,0.206683,0.236008,0,0,0,0.24467,0,0,0,0.0337154,0.0337154,0.0337154,0,0,0,0,0,0,16,10.4855,0.236008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413365,0.206683,0,0.206683,0,0.413365,0.206683,0,0,0.206683,0.409277,0.102319,0,0.102319,0.204638,0.204638,0,0,0.204638,0,0.204638,0,0,0.204638,0,0.206115,0,0,0,0.206115,0.0145079,0.73972,0.387397
205,DrawIndexed,113,49,0,0,0,0,0,113,339,127,25,60,1300,0,0,0,0,0,0,0,7,0,0.0285012,0.850432,0.00654472,0.143244,4.2238,0.64543,0.682551,9772,0,0,0,10368,512,0,0,0,0,0,0,0,0,0.118953,0.118953,0.0594766,0.0594766,0.0594766,0.0594766,0.144748,0,0.103391,0,0.0936914,0.0250154,0.475093,0.0372024,0.0103391,0.11373,0.0103391,0,0,0.803461,0.741656,0,0,60,2.95699,0.11373,0,0,0,0,0.691591,0.469529,0.661521,0.586912,0,0,0,0,0,660,0,0,0,60,0.118953,0,0.0594766,0,0.0594766,0.118953,0,0.0297383,0.0594766,0.0297383,0.773886,0,0,0.714357,0.0595297,0.833416,0.30757,0,0.714357,0.0595297,0.0595297,0,0,0,0.0595297,0.0618047,0,0,0.0618047,0,0.00384852,0.226586,0.10406
206,DrawIndexed,113,87,0,0,0,0,0,113,339,127,109,232,1301,0,0,0,0,0,0,0,6,0,0.105541,2.44279,0.0257717,0.305648,15.2922,2.41718,2.19575,8937,0,0,0,11776,640,0,0,0,0,372,0,0,0,0.144404,0.144404,0.0722022,0.0722022,0.0722022,0.0722022,0.899621,0,0.461648,0,2.44332,0.101542,1.94776,0.185831,0.0118371,0.473485,0.0118371,0,0,2.19897,2.53998,0,0,604,3.77604,1.08902,0,0,0,0,2.91262,2.62201,3.55198,1.97202,0,0,0,0,0,2552,0,0,0,232,0.144404,0.0722022,0,0.0722022,0,0.144404,0.0361011,0,0.0722022,0.0361011,2.6347,0.427249,0.688346,1.56658,0.96131,2.29053,0.569665,0.854498,1.709,0.415381,0.0712082,0,0,0.0712082,0,0.070555,0,0,0,0.070555,0.0044363,0.257336,0.119385
207,DrawIndexed,104,38,0,0,0,0,0,104,312,141,0,0,1297,0,0,0,0,0,0,0,2,0,0.0160195,1.34434,0.00800974,0.43054,2.11006,0.460018,0.92913,2650,0,0,0,10880,448,0,0,0,0,0,0,0,0,0.459946,0.459946,0.459946,0.229973,0.229973,0.229973,0.115075,0,0,0,0.115252,0,0,0,0.0383583,0.0383583,0.0383583,0,0,0,0,0,0,0,0.115075,0.115075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459946,0,0.229973,0,0.229973,0.459946,0,0.229973,0.229973,0,0.461184,0.115296,0,0.230592,0.115296,0.230592,0,0,0,0.230592,0.230592,0,0,0,0.230592,0.229797,0,0,0.229797,0,0.0155705,0.924863,0.422297
208,DrawIndexed,260,260,0,0,0,0,0,260,780,285,0,0,1297,0,0,0,0,0,0,0,2,0,0.0233324,2.40142,0.0116662,0.676488,4.07117,1.00711,1.35328,2967,0,0,0,21056,320,0,0,0,0,364,0,0,0,0.593472,0.593472,0.593472,0.593472,0.593472,0.692384,2.44151,0,0,0,9.68516,0.00351203,0.000626378,0,0.0339098,0.0339098,0.0339098,0,0,0,0,0,0,364,12.8179,3.08579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593472,0.197824,0,0.197824,0.197824,0.593472,0.197824,0,0.197824,0.197824,0.617072,0,0.205691,0.205691,0.205691,0.617072,0.205691,0,0.205691,0.205691,0.617072,0.205691,0,0.205691,0.205691,0.516529,0,0.206612,0.103306,0.206612,0.0231794,1.45257,0.725105
209,DrawIndexed,260,260,0,0,0,0,0,260,780,285,1,4,1297,0,0,0,0,0,0,0,7,112,0.0141754,0.87951,0.00630018,0.249425,2.60903,0.536679,0.620117,9321,0,0,0,21184,448,0,0,0,0,140,0,0,0,0.324746,0.194847,0.194847,0.194847,0.162373,0.129898,0.598086,0,0.0108743,0,2.81825,0.00544805,0.0951125,0.0143828,0.0108743,0.0217486,0.0108743,0,0,0.319559,0,0,0,256,3.36016,0.717703,0,0,0,0,0.131622,0,0,0.0965562,0,0,0,0,0,48,0,0,0,4,0.324746,0.0649491,0.0649491,0.129898,0.0649491,0.194847,0,0.0649491,0.0649491,0.0649491,0.195355,0.0651183,0,0.0651183,0.0651183,0.542652,0.0325591,0.0651183,0.379857,0.0651183,0.195355,0.0325591,0.0651183,0.0651183,0.0325591,0.132231,0.0661157,0,0,0.0661157,0.00828103,0.504727,0.246819
210,DrawIndexed,260,260,0,0,0,0,0,260,780,285,72,260,1298,0,0,0,0,0,0,0,7,260,0.168108,3.86009,0.0317346,0.486913,21.2608,3.9084,3.26738,9772,0,0,0,20928,512,0,0,0,0,128,0,0,0,0.238806,0.179104,0.179104,0.208955,0.179104,0.119403,1.41866,0.0408247,0.540927,0.0102062,4.22998,0.151301,2.77356,0.240946,0.0510308,0.551133,0.0204123,0.292663,0.585326,3.63306,3.66334,0.292663,0,648,4.39886,1.45948,0.369572,0.275904,0.123191,0.0919681,3.38774,2.30942,2.80259,2.72839,0.123191,0.0919681,0,0,0,3120,28.9194,0,0,260,0.81592,0,0.0597015,0.636816,0.119403,0.467662,0.0597015,0,0.0597015,0.348259,3.94176,1.49766,0.811232,1.56006,1.25845,3.98336,1.38326,1.56006,1.11284,1.28965,0.156006,0,0.0624025,0.0624025,0.0312012,0.121102,0,0.060551,0.060551,0,0.00770704,0.498076,0.217646
211,DrawIndexed,260,260,0,0,0,0,0,260,780,285,5,20,1300,0,0,0,0,0,0,0,7,8,0.0270644,1.06768,0.00707838,0.255076,3.63035,0.866552,0.80527,10092,0,0,0,21056,576,0,0,0,0,308,0,0,0,0.204559,0.175336,0.175336,0.175336,0.175336,0.175336,0.721226,0.0500851,0,0,3.30637,0.0188879,0.32579,0.0277022,0.0601022,0.010017,0.010017,0.58356,0.432639,0,0,0,0,336,3.86657,0.84143,0.233463,0.164986,0.350195,0.247479,0,0,0,0,0,0,0,0,0,240,36.1772,0,0,20,0.623417,0.0584454,0,0.477304,0.087668,0.740308,0,0.0584454,0.623417,0.0584454,0.213545,0.0305064,0.0610128,0.0610128,0.0610128,0.183038,0.0305064,0.0610128,0.0610128,0.0305064,0.122026,0.0610128,0,0.0610128,0,0.211289,0.0603682,0.0301841,0.0603682,0.0603682,0.00797488,0.488265,0.213513
212,DrawIndexed,260,186,0,0,0,0,0,260,780,285,18,72,1299,0,0,0,0,0,0,0,7,20,0.0624339,1.91225,0.0166206,0.329813,9.96472,1.96476,1.51141,9754,0,0,0,20992,704,0,0,0,0,0,0,0,0,0.185682,0.185682,0.185682,0.185682,0.247576,0.154735,0.370943,0.123648,0.0618238,0,0.352149,0.0547173,1.04434,0.099564,0.133952,0.0721278,0.010304,0.76515,1.21404,0.734544,0.591716,0,0,92,1.58681,0.391551,0.741334,0.562757,0.540974,0.341674,0.320577,0.241182,0.330595,0.221083,0,0,0,0,0,792,35.5546,0,0,72,1.43388,0.742727,0.061894,0.361048,0.505467,0.969672,0.061894,0.299154,0.061894,0.804621,0.781973,0,0.0617347,0.658504,0.0617347,0.926021,0.298385,0.0617347,0.504167,0.0617347,0.246939,0.0308674,0.0617347,0.0617347,0.0926021,0.15303,0.061212,0,0.030606,0.061212,0.0085831,0.495574,0.218894
213,DrawIndexed,104,68,0,0,0,0,0,104,312,139,0,0,1298,0,0,0,0,0,0,0,2,8,0.0151515,1.06694,0.00757576,0.381356,1.69275,0.367233,0.878788,3339,0,0,0,10880,512,0,0,0,0,0,0,0,0,0.422089,0.422089,0.422089,0.211045,0.211045,0.211045,0.208623,0,0,0,0.193986,0,0,0,0.0347705,0.0347705,0.0347705,0,0,0,0,0,0,8,0.312935,0.208623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422089,0,0.211045,0,0.211045,0.422089,0.211045,0,0.211045,0,0.316233,0.105411,0,0,0.210822,0.210822,0,0,0,0.210822,0.210822,0,0,0.210822,0,0.211566,0,0,0,0.211566,0.0153074,0.819209,0.407904
214,DrawIndexed,10252,6001,0,0,0,0,0,10252,30756,6086,2499,7648,1299,0,0,0,0,0,0,0,18,1632,1.64141,42.9934,1.12432,5.80657,44.9986,45.6148,38.137,24470,0,0,0,410368,16064,0,0,0,0,612,0,0,0,1.89487,1.58321,1.28402,1.09703,2.10679,2.11926,43.6429,2.55272,2.42529,1.90735,8.07743,1.54542,30.8958,2.76976,2.55683,2.4294,1.91146,15.47,15.2425,15.1267,15.0589,11.5666,11.5905,9892,15.0368,9.68471,14.3164,11.2373,13.8119,11.3579,13.2785,11.4998,13.1089,11.4147,10.1067,8.77834,10.5326,8.94511,0.0735595,76480,75.8235,0,0,7648,17.6148,5.33555,6.10846,4.90754,6.27883,17.6522,4.54602,6.80657,5.48514,5.79264,13.4916,3.88215,4.7138,3.97306,5.40067,13.7845,5.00337,4.21549,3.41751,5.3367,11.5892,2.97643,4.55556,3.26263,3.96633,13.0912,4.60188,3.79565,4.17082,4.79745,0.135798,7.58354,3.06621
215,Draw,1680,224,0,0,0,0,0,1680,5040,5040,197785,213872,1299,0,0,0,0,0,0,0,15,2064,9.76005,73.0018,9.02175,6.09133,10.545,68.4773,70.1542,19867,0,0,0,217216,83072,0,0,0,0,65292,0,0,0,4.28898,3.33864,2.18927,6.78177,1.83103,1.73649,74.0065,49.4951,49.9774,51.0374,59.007,9.82753,68.0278,5.61657,49.4549,49.9322,50.6405,67.292,64.9245,68.5158,69.1127,69.2582,69.3735,281228,62.5622,62.6978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213872,60.5782,24.3009,24.3606,24.495,24.7089,61.2449,24.7438,24.5049,24.7438,24.6791,63.4751,24.2901,24.8331,24.9676,24.3698,63.6196,24.9577,24.9875,25.0274,25.2914,63.0866,25.2565,25.0523,25.1121,25.2516,64.9947,25.4502,25.1893,25.2796,25.385,0.000727965,1.25784,0.598092
216,ClearRenderTargetView,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7493,0,0,0,3648,20352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248269,0,0,0,0.0861203,0,0,0,2.45655,2.01228,2.35202,0,0,0,0,0,0,2040,0.209068,0.196002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,ClearRenderTargetView,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7625,0,0,0,2624,33280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250991,0,0,0,0.0801175,0,0,0,2.4967,2.04756,2.39102,0,0,0,0,0,0,2040,0.211361,0.198151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,ClearRenderTargetView,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7448,0,0,0,2624,33408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244366,0,0,0,0.071736,0,0,0,2.55227,2.09069,2.44366,0,0,0,0,0,0,2040,0.203638,0.190062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,ClearDepthStencilView,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,67767,0,0,0,42176,938880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111654,0,0,0,0.0110551,0,0,0,0.00837404,0.00837404,0.00837404,0,0,0,0,0,0,2.0736e+06,61.4543,61.4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
